58	19:53:46.262	Глав. Ст.	Вызов    	52	---	0	21	1	75	-53.253	+36.2	
59	19:53:54.009	Глав. Ст.	Вызов    	6	---	9	581	0	75	-163.560	+34.7	
60	19:54:01.147	Глав. Ст.	Вызов    	61	---	8	535	0	75	-164.535	+42.9	
61	19:54:15.827	Глав. Ст.	Вызов    	4	---	27	1101	0	75	-53.277	+35.2	
62	19:54:19.249	Глав. Ст.	Вызов    	61	---	1	257	0	75	-163.165	+52.4	
63	19:54:33.658	Глав. Ст.	Вызов    	9	---	26	1081	0	75	-163.410	+35.1	
64	19:54:37.383	Глав. Ст.	Сообщение	Ошибка	14	9	279	0	75	-53.236	+51.1	
65	19:54:40.182	Глав. Ст.	Сообщение	Ошибка	8	8	0	0	75	-53.716	+45.7	
66	19:54:55.346	Глав. Ст.	Сообщение	Ошибка	12	27	0	0	75	-53.842	+49.7	
67	19:54:58.184	Глав. Ст.	Сообщение	Ошибка	10	9	0	0	75	-53.443	+49.1	
68	19:55:09.933	Глав. Ст.	Вызов    	18	---	23	0	0	75	-53.250	+35.9	
69	19:55:13.349	Глав. Ст.	Сообщение	Ошибка	11	5	256	0	75	-53.617	+46.6	
70	19:55:16.180	Глав. Ст.	Вызов    	61	---	3	0	0	75	-163.259	+49.3	
71	19:55:16.543	Глав. Ст.	Вызов    	18	---	0	27	19	75	-163.168	+35.1	
72	19:55:31.428	Глав. Ст.	Сообщение	Ошибка	14	17	1116	0	75	-53.140	+49.0	
73	19:55:31.920	Глав. Ст.	Вызов    	51	---	0	0	0	75	-53.599	+34.9	
74	19:55:34.283	Глав. Ст.	Сообщение	30	8	6	177	0	75	-53.716	+47.0	
75	19:55:42.165	Глав. Ст.	Вызов    	17	---	12	591	0	75	-53.280	+35.5	
76	19:55:52.581	         	Ответ    	---	10	16	781	0	75	-52.730	+49.7	
77	19:55:53.170	Глав. Ст.	Вызов    	52	---	4	44	24	75	-52.984	+35.2	
78	19:56:04.329	Глав. Ст.	Вызов    	9	---	14	837	0	75	-163.426	+35.3	
79	19:56:08.293	Глав. Ст.	Вызов    	51	---	4	297	0	75	-53.020	+34.8	
80	19:56:10.582	         	Ответ    	---	16	4	172	0	75	-53.247	+50.1	
81	19:56:18.691	Глав. Ст.	Вызов    	6	---	13	608	0	75	-163.279	+35.8	
82	19:56:22.095	Глав. Ст.	Вызов    	4	---	0	255	0	75	-52.787	+37.4	
83	19:56:28.682	         	Ответ    	---	10	12	494	0	75	-52.994	+51.6	
84	19:56:32.684	Глав. Ст.	Вызов    	23	---	10	300	0	75	-52.907	+34.8	
85	19:56:43.835	Глав. Ст.	Сообщение	Ошибка	14	17	836	0	75	-53.551	+48.6	
86	19:56:46.680	Глав. Ст.	Вызов    	61	---	4	0	0	75	-163.671	+46.3	
87	19:56:58.258	Глав. Ст.	Вызов    	18	---	23	868	0	75	-52.296	+36.3	
88	19:57:01.983	Глав. Ст.	Сообщение	Ошибка	9	9	279	0	75	-52.774	+49.6	
	Действующие адреса:	18, 14, 58, 6, 52, 51, 17, 61, 4, 9, 30, 23
	Активные адреса:	---
	Вошли в сеть:		14, 58, 4, 30
	Вышли из сети:		13
89	19:57:09.169	Глав. Ст.	Вызов    	23	---	15	0	0	75	-53.258	+35.7	
90	19:57:16.613	Глав. Ст.	Вызов    	18	---	9	558	0	75	-52.814	+36.2	
91	19:57:20.028	Глав. Ст.	Сообщение	Ошибка	16	7	256	0	75	-55.026	+51.8	
92	19:57:22.883	Глав. Ст.	Вызов    	61	---	2	0	0	75	-163.668	+53.0	
93	19:57:40.885	         	Ответ    	---	10	30	1350	0	75	-52.806	+49.3	
94	19:57:44.885	Глав. Ст.	Вызов    	23	---	6	300	0	75	-53.175	+35.3	
95	19:57:52.632	Глав. Ст.	Вызов    	18	---	11	581	0	75	-52.961	+35.4	
96	19:57:56.049	Глав. Ст.	Сообщение	Ошибка	14	2	256	0	75	-53.191	+51.9	
97	19:57:59.323	Глав. Ст.	Вызов    	52	---	7	0	0	75	-53.028	+35.9	
98	19:57:59.630	Глав. Ст.	Вызов    	52	---	1	23	15	75	-52.945	+36.3	
99	19:58:17.185	Глав. Ст.	Сообщение	Ошибка	10	28	1317	0	75	-53.146	+48.1	
100	19:58:32.424	Глав. Ст.	Вызов    	61	---	26	0	0	75	-163.203	+53.6	
101	19:58:35.870	Глав. Ст.	Вызов    	52	---	8	258	0	75	-53.757	+36.0	
102	19:58:46.726	Глав. Ст.	Вызов    	9	---	11	814	0	75	-164.141	+36.2	
103	19:58:47.035	Глав. Ст.	Вызов    	9	---	0	23	15	75	-163.275	+36.5	
104	19:58:50.451	Глав. Ст.	Сообщение	Ошибка	8	6	256	0	75	-53.150	+51.3	
105	19:58:53.284	Глав. Ст.	Вызов    	61	---	3	0	0	75	-163.890	+46.0	
106	19:58:53.898	Глав. Ст.	Вызов    	52	---	1	46	38	75	-53.362	+35.4	
107	19:59:08.475	Глав. Ст.	Вызов    	61	---	23	1093	0	75	-162.535	+46.4	
108	19:59:11.284	         	Ответ    	---	26	6	211	0	75	-53.434	+52.4	
109	19:59:22.941	Глав. Ст.	Вызов    	18	---	18	874	0	75	-52.832	+35.9	
110	19:59:29.483	         	Ответ    	---	10	12	491	0	75	-53.382	+57.1	
111	19:59:44.650	Глав. Ст.	Сообщение	Ошибка	18	24	1138	0	75	-53.012	+53.7	
112	19:59:47.579	Глав. Ст.	Вызов    	61	---	2	0	0	75	-161.930	+50.7	
113	19:59:55.303	Глав. Ст.	Вызов    	17	---	8	579	0	75	-53.161	+35.2	
114	19:59:55.611	Глав. Ст.	Вызов    	17	---	0	23	15	75	-53.414	+34.8	
115	20:00:05.585	         	Ответ    	---	10	14	748	0	75	-52.603	+51.7	
116	20:00:09.890	Глав. Ст.	Вызов    	23	---	11	323	0	75	-53.336	+36.8	
117	20:00:17.333	Глав. Ст.	Вызов    	18	---	11	558	0	75	-52.913	+34.7	
118	20:00:20.747	Глав. Ст.	Сообщение	51	10	2	256	0	75	-53.140	+52.6	
119	20:00:23.584	         	Ответ    	---	28	10	213	0	75	-53.239	+51.6	
120	20:00:38.991	Глав. Ст.	Сообщение	Ошибка	11	29	1156	0	75	-53.849	+50.3	
121	20:00:39.618	Глав. Ст.	Вызов    	51	---	1	0	0	75	-52.693	+34.5	
122	20:00:42.162	Глав. Ст.	Вызов    	52	---	3	191	0	75	-53.142	+35.2	
123	20:00:42.469	Глав. Ст.	Вызов    	23	---	3	23	15	75	-53.146	+44.2	
124	20:00:49.608	Глав. Ст.	Вызов    	17	---	4	535	0	75	-53.982	+34.5	
	Действующие адреса:	18, 61, 23, 52, 9, 17, 51
	Активные адреса:	---
	Вошли в сеть:		---
	Вышли из сети:		14, 58, 6, 4, 30
125	20:00:57.049	Глав. Ст.	Сообщение	51	14	10	558	0	75	-52.944	+51.3	
126	20:01:17.888	Глав. Ст.	Сообщение	56	6	35	1563	0	75	-52.584	+52.0	
127	20:01:25.992	Глав. Ст.	Вызов    	17	---	14	608	0	75	-53.173	+35.2	
128	20:01:29.406	Глав. Ст.	Вызов    	18	---	1	256	0	75	-53.377	+35.1	
129	20:01:35.985	         	Ответ    	---	20	10	493	0	75	-53.487	+57.2	
130	20:01:51.269	Глав. Ст.	Сообщение	Ошибка	11	28	1146	0	75	-54.164	+49.5	
131	20:01:58.086	Глав. Ст.	Вызов    	23	---	13	0	0	75	-52.219	+35.3	
132	20:01:58.393	Глав. Ст.	Вызов    	23	---	0	23	15	75	-52.890	+34.6	
133	20:02:05.831	Глав. Ст.	Вызов    	9	---	13	558	0	75	-163.330	+35.1	
134	20:02:09.251	Глав. Ст.	Сообщение	Ошибка	16	4	257	0	75	-53.168	+53.1	
135	20:02:12.085	         	Ответ    	---	16	3	0	0	75	-53.797	+51.4	
136	20:02:16.166	Глав. Ст.	Вызов    	23	---	4	306	0	75	-53.776	+35.0	
137	20:02:20.190	Глав. Ст.	Вызов    	6	---	6	302	0	75	-162.871	+35.7	
